         134227839 function calls (133581560 primitive calls) in 566.056 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:2415(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\unicode.py:75(nums)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:124(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\text.py:1295(OffsetFrom)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\patches.py:862(RegularPolygon)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\patches.py:911(PathPatch)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\patches.py:1294(FancyArrow)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\patches.py:1558(Circle)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\blocking_input.py:32(BlockingInput)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\projections\__init__.py:7(ProjectionRegistry)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\streamplot.py:312(Grid)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\tri\triinterpolate.py:232(LinearTriInterpolator)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\genericpath.py:39(isdir)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\traceback.py:243(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\dataclasses.py:468(_init_param)
        1    0.000    0.000    0.001    0.001 C:\Users\liuha\anaconda3\lib\dataclasses.py:996(dataclass)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1084(is_datetimelike_v_numeric)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:707(_view)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\numeric.py:126(inferred_type)
        9    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\__init__.py:443(get_configdir)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\__init__.py:661(copy)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:599(Stack)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\animation.py:656(AVConvBase)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\animation.py:695(ImageMagickBase)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\xml\etree\ElementTree.py:540(ElementTree)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\PIL\ImageFile.py:89(ImageFile)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\PIL\ImageFile.py:587(PyDecoder)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\ticker.py:1559(PercentFormatter)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:3380(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\pyplot.py:862(get_fignums)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\pyplot.py:2046(colormaps)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\collections.py:1773(EllipseCollection)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\text.py:1163(set_rotation)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\text.py:1378(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_tools.py:154(ToolToggleBase)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_tools.py:421(ToolGrid)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\spines.py:536(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\image.py:841(AxesImage)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\streamplot.py:248(DomainMap)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_base.py:331(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_base.py:210(_process_plot_var_args)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_base.py:1083(get_axes_locator)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:1425(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\projections\geo.py:252(AitoffAxes)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\abc.py:89(register)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1678(array_values)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:561(condition)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1409(is_1d_only_ea_dtype)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\dispatch.py:11(should_extension_dispatch)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\sorting.py:143(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\arraylike.py:106(__mul__)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:2114(external_values)
        2    0.000    0.000    0.000    0.000 {built-in method setVisible}
        2    0.000    0.000    0.000    0.000 {built-in method window}
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\rcsetup.py:692(validate_bbox)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\colors.py:108(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\colors.py:419(ColorConverter)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\ticker.py:2736(LogitLocator)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:3528(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:5456(postParse)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\dateutil\rrule.py:1112(_iterinfo)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\mathtext.py:44(MathtextBackend)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_tools.py:451(ToolFullScreen)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\widgets.py:62(Widget)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\widgets.py:2726(PolygonSelector)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\gridspec.py:339(GridSpec)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\base.py:34(__len__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\shape_base.py:349(_stack_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\array_ops.py:441(maybe_prepare_scalar_for_op)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\arraylike.py:38(__lt__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\range.py:192(_int64index)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\rcsetup.py:706(validate_sketch)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\animation.py:114(wrapper)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\animation.py:104(register)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\animation.py:98(MovieWriterRegistry)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\xml\etree\ElementTree.py:1366(TreeBuilder)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\xml\etree\ElementTree.py:1488(XMLParser)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:2123(_BlendedMixin)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:2495(BboxTransform)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:2538(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:2597(BboxTransformFrom)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:3379(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:4177(Each)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:4501(AtStringStart)
        1    0.000    0.000    0.008    0.008 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_mathtext.py:2505(<lambda>)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_bases.py:3614(Show)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\widgets.py:533(RangeSlider)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\spines.py:513(Spines)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\offsetbox.py:853(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\offsetbox.py:1238(OffsetImage)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\offsetbox.py:1745(DraggableAnnotation)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_base.py:1416(get_aspect)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\gridspec.py:75(get_geometry)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backends\qt_editor\_formlayout.py:210(FormWidget)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\dataclasses.py:351(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:840(_sort_dispatcher)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\computation\expressions.py:72(_can_use_numexpr)
        2    0.000    0.000    0.000    0.000 {built-in method setSizePolicy}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:818(Grouper)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\rcsetup.py:530(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\PIL\ImageFile.py:339(Parser)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\scale.py:668(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\ticker.py:1899(LinearLocator)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\unicode.py:155(Greek)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:4714(NotAny)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\units.py:110(ConversionInterface)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\collections.py:1185(PolyCollection)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\lines.py:958(get_markerfacecolor)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\patches.py:1399(CirclePolygon)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\mathtext.py:99(MathtextBackendAgg)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_mathtext.py:443(UnicodeFonts)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_mathtext.py:2292(State)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_bases.py:3336(ToolContainerBase)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_tools.py:381(ToolQuitAll)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_tools.py:391(_ToolEnableAllNavigation)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_tools.py:680(ToolBack)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_layoutgrid.py:78(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\projections\geo.py:298(HammerAxes)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:170(TimerQT)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:508(MainWindow)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backends\qt_editor\_formlayout.py:413(FormDialog)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1487(is_complex_dtype)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:5704(_maybe_cast_listlike_indexer)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:709(array)
        5    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {built-in method time.time}
        9    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\__init__.py:1098(get_backend)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\PIL\Image.py:3138(register_open)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\cffi\model.py:12(qualify)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\cffi\model.py:25(BaseTypeByIdentity)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\colors.py:1000(ListedColormap)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:2633(ScaledTranslation)
