wl	t1	t3	t4	t5	t12	t16
1863	33.33641333	0.000245667	6.67E-07	0	0	1.80E-05
1864	33.39427667	0.000131	0	0	0	1.82E-05
1865	33.42772	9.83E-05	0	0	0	1.84E-05
1866	33.11685667	0.000311667	5.00E-06	0	0	1.86E-05
1867	32.53981667	0.000105667	0	0	0	1.88E-05
1868	32.44552667	3.67E-05	0	0	0	1.91E-05
1869	33.26518	9.30E-05	0	0	0	1.93E-05
1870	33.02388667	3.40E-05	0	0	0	1.95E-05
1871	32.83489	4.10E-05	0	0	0	1.97E-05
1872	32.54119333	7.20E-05	0	0	0	1.99E-05
1873	31.25445333	1.97E-05	0	0	0	2.02E-05
1874	31.07665	3.90E-05	0	0	0	2.04E-05
1875	27.24774333	4.80E-05	0	0	0	2.07E-05
1876	27.048345	9.95E-05	0	0	0	2.09E-05
1877	30.57907	5.20E-05	0	0	0	2.11E-05
1878	31.54149333	0.000120667	0	0	0	2.13E-05
1879	32.1898	0.000361333	6.33E-06	0	0	2.16E-05
1880	31.37299333	0.000333667	2.10E-05	0	0	2.18E-05
1881	32.5387	0.000108	0	0	0	2.21E-05
1882	32.25114	0.000263	2.75E-05	0	0	2.23E-05
1883	32.24705333	0.000358333	3.97E-05	0	0	2.25E-05
1884	32.23819667	8.93E-05	0	0	0	2.28E-05
1885	31.93597667	0.000199333	0	0	0	2.31E-05
1886	30.86540667	0.000248667	4.33E-06	0	0	2.34E-05
1887	32.422335	8.05E-05	0	0	0	2.36E-05
1888	32.04392333	0.000475333	0.000284333	1.00E-05	0	2.10E-05
1889	32.13354	0.000421	9.00E-05	4.00E-06	0	1.35E-05
1890	30.64936333	5.67E-05	0	0	0	2.44E-05
1891	32.13388333	0.000160667	0	0	0	2.47E-05
1892	30.71823	9.60E-05	0	0	0	2.50E-05
1893	30.57127667	0.000128667	0	0	0	2.52E-05
1894	31.39338	9.17E-05	0	0	0	2.55E-05
1895	30.90879	0.000502667	0.000168	6.33E-06	0	1.63E-05
1896	30.10848333	0.000444333	8.30E-05	2.00E-06	0	2.20E-05
1897	30.4809	0.0003665	1.60E-05	0	0	2.64E-05
1898	30.98791333	9.53E-05	0	0	0	2.66E-05
1899	30.85727	6.57E-05	0	0	0	2.70E-05
1900	31.31182	4.07E-05	0	0	0	2.73E-05
1901	31.629635	6.30E-05	0	0	0	2.76E-05
1902	31.59864	0.000213667	0	0	0	2.78E-05
1903	30.91487333	3.43E-05	0	0	0	2.82E-05
1904	30.65792333	0.000127	0	0	0	2.85E-05
1905	31.03821	5.17E-05	0	0	0	2.88E-05
1906	31.27288	5.20E-05	0	0	0	2.91E-05
1907	31.11930667	5.97E-05	0	0	0	2.94E-05
1908	30.69021667	0.000331333	2.67E-06	0	0	2.98E-05
1909	31.02548667	0.000193667	3.00E-06	0	0	3.01E-05
1910	31.024715	0.0002375	5.00E-07	0	0	3.04E-05
1911	30.78967667	0.0001	0	0	0	3.07E-05
1912	30.07762667	4.40E-05	0	0	0	3.11E-05
1913	30.757825	0.0001265	0	0	0	3.14E-05
1914	30.88605667	4.40E-05	0	0	0	3.17E-05
1915	30.65828667	0.000183333	6.67E-07	0	0	3.21E-05
1916	30.38201333	0.000137667	6.67E-07	0	0	3.25E-05
1917	30.56418	0.000119	0	0	0	3.28E-05
1918	30.44215	0.000489667	0.000422333	1.37E-05	0	2.56E-05
1919	30.35019333	0.000344333	7.60E-05	2.67E-06	0	2.92E-05
1920	29.38582667	2.00E-05	0	0	0	3.39E-05
1921	30.407985	4.70E-05	0	0	0	3.43E-05
1922	30.24097333	0.000265333	8.13E-05	3.00E-06	0	2.75E-05
1923	29.67914333	0.000417667	0.000358	1.13E-05	0	1.95E-05
1924	30.299385	1.70E-05	0	0	0	3.54E-05
1925	30.01428333	0.000378	0.000937667	3.20E-05	6.67E-07	3.32E-05
1926	29.97171333	0.000540667	0.001612333	5.37E-05	1.00E-06	1.95E-05
1927	30.04561	4.75E-05	0	0	0	3.65E-05
1928	29.61122667	0.000218667	5.33E-06	0	0	3.69E-05
1929	28.75752667	0.000244333	8.20E-05	2.33E-06	0	3.05E-05
1930	29.943975	0.000324	0.000277	8.50E-06	0	3.31E-05
1931	29.126	0.000158333	0	0	0	3.81E-05
1932	29.12432667	0.000474	0.001786	6.17E-05	1.00E-06	3.51E-05
1933	28.67933333	0.000748	0.000815333	3.40E-05	6.67E-07	2.29E-05
1934	29.456285	0.000264	0	0	0	3.94E-05
1935	29.17888333	0.001001333	0.020379333	0.000759667	2.07E-05	2.02E-05
1936	29.51865	0.000426	0.001047333	3.43E-05	6.67E-07	2.31E-05
1937	29.347535	0.000522	0.001111	3.60E-05	5.00E-07	1.38E-05
1938	29.41182333	0.000388333	0.000725333	2.33E-05	3.33E-07	2.44E-05
1939	27.91469667	0.000238	0.000306333	9.33E-06	0	3.48E-05
1940	28.91883	0.0004445	0.002859	9.15E-05	2.00E-06	3.10E-05
1941	28.94261	0.000799333	0.002761333	0.000103667	2.33E-06	8.25E-06
1942	28.686775	0.0009795	0.0183915	0.00073	2.50E-05	1.25E-05
1943	27.96495333	0.001693	0.086532	0.003559	0.000149667	2.30E-05
1944	26.36126333	0.001078	0.002467333	9.30E-05	2.00E-06	1.03E-05
1945	24.53179	0.0005625	0.000142	4.00E-06	0	2.84E-05
1946	25.71007333	0.001523333	0.02324	0.000988333	3.50E-05	1.15E-05
1947	27.69533333	0.001616	0.046466	0.001851667	8.07E-05	1.36E-05
1948	28.26269	0.0009785	0.012601	0.0004885	1.50E-05	1.30E-05
1949	28.37167667	0.001591667	0.01844	0.000869667	3.47E-05	7.98E-06
1950	27.87489667	0.002120667	0.041176	0.001899	8.00E-05	1.34E-05
1951	26.273105	0.0029255	0.081828	0.003822	0.000246	1.05E-05
1952	28.04117	0.002864667	0.137039333	0.006283667	0.000425333	1.66E-05
1953	28.46196	0.0021435	0.0342415	0.001699	8.10E-05	1.10E-05
1954	28.63455	0.001856	0.042783333	0.001797	7.90E-05	1.38E-05
1955	28.58332667	0.002097333	0.034656	0.001708667	7.97E-05	1.14E-05
1956	28.117435	0.002102	0.0235985	0.0012475	5.00E-05	9.92E-06
1957	28.27118667	0.002062	0.019160333	0.000930333	3.80E-05	8.51E-06
1958	28.44704667	0.002280667	0.028283667	0.001452667	6.73E-05	9.97E-06
1959	28.23447	0.001686	0.0105365	0.0006255	2.50E-05	1.03E-05
1960	28.10253	0.003172667	0.171854667	0.007798333	0.000603333	1.58E-05
1961	28.135305	0.001998	0.0374635	0.0017775	7.85E-05	1.46E-05
1962	27.64435667	0.003177667	0.153	0.007029333	0.000468667	1.82E-05
1963	27.12169667	0.001633	0.017013333	0.000692333	2.40E-05	1.08E-05
1964	27.02436	0.0035265	0.121208	0.0055625	0.000428	1.24E-05
1965	27.89912667	0.003845333	0.146472667	0.006892	0.000547667	1.35E-05
1966	27.468345	0.004416	0.1755485	0.0083545	0.000789	1.24E-05
1967	27.60209	0.005730667	0.308915333	0.014750333	0.001771667	1.30E-05
1968	27.92834	0.004213	0.1748595	0.008211	0.0007975	1.19E-05
1969	27.63503667	0.005838333	0.36436	0.016594333	0.002128333	1.29E-05
1970	27.82250333	0.007406667	0.526943	0.025096333	0.003885667	1.20E-05
1971	27.684095	0.004306	0.2133505	0.009956	0.0009545	1.41E-05
1972	27.51721333	0.003047	0.104141	0.004886667	0.000390667	1.30E-05
1973	25.797865	0.00622	0.48609	0.0228535	0.003001	1.49E-05
1974	27.06079	0.004850333	0.274456333	0.012887	0.001497667	1.34E-05
1975	27.46256	0.007107	0.526456	0.0248505	0.003765	1.28E-05
1976	27.47579667	0.005493333	0.335785667	0.015748333	0.001998	1.43E-05
1977	27.27832667	0.00835	0.625772333	0.029729333	0.005308667	1.06E-05
1978	25.46828	0.0082815	0.602426	0.028988	0.0051325	1.08E-05
1979	27.36026667	0.006478	0.528778333	0.024521	0.003522667	1.56E-05
1980	26.165815	0.001924	0.055238	0.002293	0.00011	1.36E-05
1981	26.74671667	0.005423667	0.440048	0.020169667	0.002897667	1.46E-05
1982	27.090395	0.008021	0.675644	0.031381	0.0054505	1.30E-05
1983	27.08842	0.006400667	0.443312667	0.020645333	0.003076667	1.41E-05
1984	26.66832	0.0100405	0.7782575	0.0372595	0.007851	8.50E-06
1985	26.73036	0.007397	0.560722	0.02619	0.004449333	1.27E-05
1986	26.15107333	0.008643	0.719132333	0.034033333	0.00637	1.18E-05
1987	26.42995	0.002799	0.141653	0.0058505	0.000462	1.85E-05
1988	26.94912	0.007402	0.620107333	0.028581333	0.004669667	1.51E-05
1989	26.90623	0.0095495	0.746119	0.035346	0.007134	9.41E-06
1990	26.85011	0.004209667	0.291237	0.012551333	0.001450667	1.90E-05
1991	26.81584	0.007826	0.560135	0.0264635	0.004991	1.14E-05
1992	26.51134667	0.009104	0.717305	0.033775333	0.006558333	1.13E-05
1993	26.10851	0.010494	0.7989885	0.0381415	0.0084185	8.24E-06
1994	25.85134333	0.007378333	0.563929333	0.026063667	0.004371667	1.49E-05
1995	26.55651	0.0079715	0.6129245	0.028517	0.004936	1.36E-05
1996	26.49989333	0.006638	0.472783	0.021377	0.003283667	1.58E-05
1997	25.826615	0.0062565	0.380772	0.0172075	0.00253	1.52E-05
1998	25.73896667	0.006555667	0.286393667	0.013978	0.001984333	1.33E-05
1999	26.307065	0.0070475	0.3154695	0.014939	0.0022265	1.32E-05
2000	26.32858	0.006859333	0.279478667	0.012928	0.001916	1.24E-05
2001	26.19552	0.005175	0.1504175	0.007158	0.0008455	1.33E-05
2002	26.27221667	0.004540667	0.110093333	0.005059667	0.000507333	1.45E-05
2003	25.391735	0.003679	0.1089185	0.0048895	0.0004215	1.90E-05
2004	25.80893	0.004340333	0.073334667	0.003426	0.000319667	1.28E-05
2005	26.14954	0.0045275	0.0786005	0.003926	0.0003235	1.71E-05
2006	25.63971	0.004615667	0.091356333	0.004444667	0.000426667	1.59E-05
2007	26.02452	0.0065445	0.111603	0.0059545	0.0007365	1.08E-05
2008	26.00864667	0.007174333	0.255930667	0.012455667	0.001823	1.53E-05
2009	25.83017	0.0074395	0.461823	0.020293	0.0035345	1.86E-05
2010	25.90817	0.007464	0.244791667	0.011923667	0.001810667	1.40E-05
2011	25.76994	0.006395	0.2042445	0.0097775	0.001295	1.65E-05
2012	25.76349	0.006578667	0.205843667	0.009778333	0.001332667	1.55E-05
2013	25.75978	0.0051825	0.1473	0.0068435	0.0007755	1.63E-05
2014	25.511885	0.0050985	0.1757455	0.007848	0.000913	1.85E-05
2015	25.65400333	0.005792667	0.201454667	0.009336	0.001159667	1.68E-05
2016	25.637395	0.005324	0.1920925	0.0087285	0.0010075	2.06E-05
2017	25.49725	0.004632	0.119524	0.005628667	0.000553	1.70E-05
2018	25.541535	0.005908	0.2105115	0.010115	0.0013835	1.56E-05
2019	25.48449333	0.006570667	0.312335667	0.014384	0.002087	1.89E-05
2020	25.313855	0.0067	0.3105245	0.01433	0.0020905	1.74E-05
2021	24.31567667	0.006641333	0.277853333	0.012859	0.001823667	1.64E-05
2022	25.10041	0.0080215	0.4751215	0.0210775	0.0038385	1.55E-05
2023	25.1619	0.008068	0.502976667	0.02277	0.004144	1.55E-05
2024	25.17049	0.00846	0.526116	0.024088	0.004499	1.56E-05
2025	24.8427	0.008379	0.505156	0.0231995	0.0042425	1.62E-05
2026	25.12911	0.010280667	0.700455	0.032355	0.007231667	1.10E-05
2027	24.957065	0.0105175	0.6993875	0.0321715	0.007403	1.04E-05
2028	25.05271667	0.008129667	0.552191333	0.024501333	0.004471667	1.77E-05
2029	24.69026	0.0076005	0.537728	0.0237965	0.0043835	1.88E-05
2030	24.31266	0.010057667	0.720971333	0.032764333	0.007342333	1.35E-05
2031	24.455245	0.009691	0.726114	0.0331195	0.007082	1.41E-05
2032	24.770395	0.01108	0.810214	0.0378055	0.0090195	9.57E-06
2033	24.84053333	0.009595667	0.667241333	0.030885333	0.006737333	1.35E-05
2034	24.81528	0.0111935	0.817513	0.0381325	0.0091565	9.06E-06
2035	23.82149	0.012429333	0.845303333	0.039885	0.010511667	6.18E-06
2036	24.68341	0.0128815	0.8544155	0.0404945	0.0110055	5.24E-06
2037	24.58601667	0.013142333	0.859344333	0.040768667	0.011297	4.72E-06
2038	23.47458	0.010598	0.734934	0.034026	0.0079585	1.26E-05
2039	24.320775	0.012327	0.8489605	0.0399115	0.010537	6.90E-06
2040	24.40771667	0.009252	0.591288333	0.027232333	0.005805	1.60E-05
2041	24.360415	0.0106385	0.7922405	0.0364915	0.0084575	1.12E-05
2042	24.286	0.012037667	0.802946	0.037072667	0.009666333	7.28E-06
2043	24.36191	0.0104805	0.7705305	0.0353635	0.008076	1.25E-05
2044	24.36892	0.0088975	0.63501	0.0288455	0.0056805	1.96E-05
2045	24.30636333	0.010613	0.759698	0.035049667	0.008079333	1.25E-05
2046	24.27614	0.0121125	0.8198715	0.038128	0.009931	7.64E-06
2047	24.24017	0.012571	0.831792	0.0386705	0.0104725	6.65E-06
2048	23.97389333	0.010224667	0.686749333	0.029991333	0.007035667	1.37E-05
2049	24.185215	0.0106915	0.6476205	0.0294435	0.006925	1.17E-05
2050	23.99447	0.009401667	0.540619333	0.025210333	0.005179667	1.60E-05
2051	24.01532	0.0103735	0.6313555	0.0296345	0.006566	1.34E-05
2052	23.88875	0.009731	0.454435	0.021995	0.0044255	1.48E-05
2053	23.56446	0.009713667	0.504063	0.023848667	0.004942667	1.50E-05
2054	23.704055	0.009051	0.362138	0.017547	0.0032815	1.62E-05
2055	23.88542333	0.009041667	0.443027333	0.020929333	0.003988333	1.76E-05
2056	23.73493	0.0097075	0.533983	0.0251865	0.0052275	1.57E-05
2057	23.781875	0.009107	0.4763725	0.022618	0.0045375	1.73E-05
2058	23.57263	0.009803667	0.530349	0.025149	0.005358333	1.51E-05
2059	23.74095	0.010691	0.539144	0.0256645	0.0057715	1.30E-05
2060	23.64186	0.011568	0.7777085	0.0360635	0.0090475	1.01E-05
2061	23.07940667	0.010052333	0.634049	0.029603	0.006477667	1.65E-05
2062	23.60642	0.0096305	0.5178925	0.0237035	0.005068	1.57E-05
2063	23.54201	0.008521	0.5089815	0.02379	0.0042325	2.23E-05
2064	22.40709333	0.010095667	0.528299	0.024814333	0.005411	1.50E-05
2065	23.40112	0.0099695	0.576432	0.026739	0.005733	1.59E-05
2066	23.47933	0.008501	0.4998025	0.0225105	0.0042215	2.31E-05
2067	23.37959	0.009718	0.523214	0.024431667	0.005141333	1.66E-05
2068	23.163035	0.0088255	0.628856	0.027702	0.005536	1.99E-05
2069	23.33524	0.0095315	0.5808005	0.026898	0.0056065	1.79E-05
2070	22.73661333	0.008779667	0.517059	0.023723333	0.004478	2.18E-05
2071	23.16134	0.009864	0.632265	0.0284665	0.0062355	1.78E-05
2072	22.804365	0.0098055	0.6144225	0.0281345	0.0060105	1.86E-05
2073	23.11215667	0.010942667	0.652410333	0.030349667	0.007287667	1.37E-05
2074	23.09136	0.0105975	0.684232	0.0309345	0.0073045	1.52E-05
2075	23.07508	0.0101515	0.66844	0.030269	0.007034	1.75E-05
2076	23.03313333	0.010812333	0.757684	0.034001333	0.008239667	1.43E-05
2077	22.9336	0.009273	0.702449	0.0312755	0.006587	2.14E-05
2078	22.93801	0.008756	0.5937225	0.0269425	0.005328	2.49E-05
2079	22.52059667	0.012169333	0.842119667	0.038622667	0.010278667	9.08E-06
2080	22.726555	0.012972	0.8746695	0.040376	0.011348	6.29E-06
2081	22.54654	0.012308	0.8533995	0.0393165	0.0105405	8.68E-06
2082	22.66242	0.011382667	0.820407667	0.037482	0.009362	1.24E-05
2083	22.315895	0.010974	0.7832005	0.036245	0.0086055	1.48E-05
2084	22.271025	0.011964	0.833197	0.038127	0.0099685	9.96E-06
2085	22.49839	0.0096585	0.707203	0.031479	0.0068275	2.07E-05
2086	22.58270667	0.011100333	0.805105	0.036431	0.008947333	1.37E-05
2087	22.5368	0.012564	0.8639315	0.039522	0.0108545	7.83E-06
2088	22.56701	0.0125825	0.8668925	0.0397185	0.010961	7.82E-06
2089	22.44462	0.011805667	0.834454	0.037967	0.009892667	1.14E-05
2090	22.476125	0.0111915	0.801282	0.0361745	0.0089925	1.48E-05
2091	22.27724	0.0129135	0.883243	0.04056	0.0114295	6.73E-06
2092	21.6529	0.011851	0.852015667	0.038810667	0.010156333	1.11E-05
2093	22.109995	0.0123945	0.8787815	0.0401635	0.010914	8.73E-06
2094	22.24285	0.010272	0.7356135	0.03322	0.007701	1.96E-05
2095	21.85263	0.012863	0.896142	0.0411605	0.0115285	6.62E-06
2096	21.71962	0.013152	0.90359	0.04159	0.011889333	5.65E-06
2097	21.970645	0.012678	0.8940695	0.0409605	0.0113435	7.45E-06
2098	22.005655	0.0129035	0.9015425	0.0413985	0.0116355	6.61E-06
2099	21.989815	0.009045	0.6549405	0.0293795	0.0062075	2.70E-05
2100	22.04919	0.011615667	0.849468	0.038465333	0.009966667	1.36E-05
2101	21.91306	0.012645	0.8985705	0.0411605	0.011374	7.58E-06
2102	22.014345	0.0094125	0.6777795	0.030597	0.006905	2.53E-05
2103	21.77093667	0.013511333	0.917850667	0.042206333	0.012402667	4.32E-06
2104	21.947775	0.0134615	0.917776	0.0421665	0.012355	4.45E-06
2105	21.916605	0.0118575	0.8762755	0.039738	0.0103965	1.14E-05
2106	21.90069	0.013231	0.913992	0.0418895	0.012096	5.38E-06
2107	21.82866	0.013050333	0.905584333	0.041421333	0.011837	6.37E-06
2108	21.791315	0.0135915	0.9190115	0.042188	0.012491	4.01E-06
2109	21.66418	0.013688	0.919888	0.0422125	0.012591	3.76E-06
2110	21.09285	0.0116605	0.845169	0.037978	0.0099115	1.46E-05
2111	21.66347	0.013073667	0.908001333	0.041495333	0.011875667	6.16E-06
2112	21.60025	0.009904	0.747376	0.0330045	0.007455	2.59E-05
2113	21.493795	0.0129095	0.909379	0.041464	0.0117495	6.79E-06
2114	21.561255	0.0136055	0.9257275	0.042374	0.0125955	3.89E-06
2115	21.53799	0.012766	0.9083825	0.0413155	0.011604	7.35E-06
2116	21.41907333	0.012092667	0.886793667	0.040035333	0.010740667	1.09E-05
2117	20.784945	0.0135475	0.92417	0.042231	0.0125205	4.06E-06
2118	21.291445	0.0121165	0.8900415	0.040291	0.010791	1.06E-05
2119	21.405965	0.01037	0.7332485	0.0327965	0.008006	2.25E-05
2120	20.94212	0.010806	0.830514	0.036960667	0.009056	2.01E-05
2121	21.255855	0.0128655	0.91	0.041304	0.0117165	7.11E-06
2122	21.00039	0.0137575	0.9325875	0.0425475	0.01283	3.11E-06
2123	21.09024	0.0137755	0.931737	0.04248	0.012835	3.12E-06
2124	20.71295667	0.011412667	0.837926	0.037462	0.009878	1.89E-05
2125	21.102765	0.0119315	0.8756205	0.0390285	0.010532	1.38E-05
2126	21.01517	0.013718	0.934171	0.042521	0.012815	3.17E-06
2127	20.77838	0.013159	0.9215625	0.04181	0.0121275	5.73E-06
2128	21.044025	0.009698	0.717768	0.0315855	0.0072055	2.84E-05
2129	21.00013	0.013570333	0.931592	0.042299	0.012642333	3.74E-06
2130	20.81327	0.01359	0.9328625	0.0423225	0.0126785	3.76E-06
2131	20.96156	0.013744	0.9362515	0.0425035	0.0128675	2.97E-06
2132	20.93627	0.013714	0.9358255	0.0424495	0.012834	3.13E-06
2133	20.86895	0.013516	0.9323185	0.0422215	0.012603	4.01E-06
2134	20.82447333	0.013750667	0.937467333	0.042490333	0.012891	2.91E-06
2135	20.78498	0.013645	0.936042	0.0423795	0.0127725	3.33E-06
2136	19.8478	0.0107155	0.8457855	0.03729	0.009127	2.18E-05
2137	20.724855	0.01368	0.9355065	0.042313	0.0127975	3.21E-06
2138	20.712065	0.0135715	0.93493	0.042243	0.0126885	3.62E-06
2139	20.60881	0.012842	0.919244333	0.041334	0.011805667	7.29E-06
2140	20.61377	0.0134855	0.9331205	0.042089	0.012585	4.10E-06
2141	20.6084	0.0136455	0.937454	0.042308	0.0127925	3.19E-06
2142	20.556425	0.0135285	0.9341685	0.0421015	0.012638	3.76E-06
2143	20.49715	0.0135635	0.9328625	0.0420445	0.012653	3.55E-06
2144	20.45266	0.0136765	0.9371255	0.0422365	0.012817	2.99E-06
2145	20.30847667	0.013203	0.928341	0.041696667	0.012263333	5.44E-06
2146	20.07418	0.013154	0.9255735	0.041532	0.012179	5.81E-06
2147	20.379125	0.013482	0.930858	0.0418375	0.0125505	3.99E-06
2148	20.344555	0.012272	0.9034155	0.040219	0.0111155	1.12E-05
2149	20.280785	0.0133775	0.9263645	0.041565	0.0123925	4.59E-06
2150	20.260925	0.011782	0.880815	0.0389315	0.0104105	1.56E-05
2151	20.23267	0.010798667	0.816506667	0.035957333	0.009008667	2.47E-05
2152	20.16394	0.0096405	0.788748	0.033958	0.0076045	3.41E-05
2153	20.01066	0.009673	0.7820945	0.0336475	0.0075725	3.50E-05
2154	20.04681	0.010936	0.8574745	0.0376525	0.009449	2.22E-05
2155	20.03195	0.012198	0.896017	0.039742	0.0109475	1.22E-05
2156	20.0389	0.01239	0.908473	0.040357	0.011274	1.05E-05
2157	19.97136667	0.013045333	0.92385	0.041200333	0.012055667	6.26E-06
2158	19.95224	0.0118965	0.8993585	0.0396845	0.0107225	1.40E-05
2159	19.821605	0.010715	0.834404	0.036017	0.009011	2.63E-05
2160	19.775535	0.0114405	0.871386	0.0381895	0.010013	1.95E-05
2161	19.75605	0.01191	0.879762	0.0387935	0.010495	1.44E-05
2162	19.4867	0.0129675	0.9232295	0.0410405	0.0119725	6.73E-06
2163	19.51796	0.0103635	0.8460255	0.0369035	0.0087675	2.69E-05
2164	19.25597	0.008923	0.6477785	0.0280985	0.006554	4.26E-05
2165	18.50442333	0.013056667	0.92599	0.041103667	0.012090667	6.18E-06
2166	16.559155	0.0119905	0.8998685	0.0396325	0.0108175	1.38E-05
2167	18.304485	0.012182	0.891496	0.0392805	0.010862	1.24E-05
2168	18.762365	0.01244	0.9117225	0.0402735	0.011346	1.03E-05
2169	19.24332	0.0100655	0.74886	0.032419	0.0079115	3.45E-05
2170	19.27441	0.0124895	0.912166	0.040148	0.011395	1.05E-05
2171	19.31499	0.013246	0.9344345	0.04142	0.0123775	4.62E-06
2172	19.32821667	0.012949	0.915891333	0.040423667	0.011868333	7.01E-06
2173	19.32549	0.011946	0.8969545	0.039354	0.010741	1.44E-05
2174	19.318215	0.0098995	0.762045	0.0325705	0.0075925	3.88E-05
2175	19.32045	0.0111765	0.8819345	0.0384785	0.0098585	2.07E-05
2176	19.2015	0.009823	0.779665	0.0334745	0.007978	4.17E-05
2177	19.0399	0.0127835	0.9275125	0.0408705	0.011859	7.64E-06
2178	19.2677	0.012951	0.922921	0.040649	0.011955	6.76E-06
2179	18.246335	0.010738	0.812371	0.034619	0.008824	3.00E-05
2180	19.257815	0.0118315	0.899157	0.039302	0.010678	1.60E-05
2181	19.243395	0.012679	0.926807	0.040725	0.011751	8.44E-06
2182	18.78555667	0.012809333	0.929948667	0.040879333	0.011914667	7.39E-06
2183	19.13063	0.0080665	0.6592255	0.027873	0.005513	5.54E-05
2184	19.066745	0.011194	0.877951	0.038081	0.0098275	2.12E-05
2185	19.10901	0.00721	0.586179	0.0247885	0.004517	6.54E-05
2186	19.07348	0.0125205	0.9244475	0.0404745	0.0115765	9.65E-06
2187	19.049755	0.0109975	0.8420015	0.036337	0.009354	2.79E-05
2188	18.769905	0.009171	0.744413	0.0315455	0.006828	5.05E-05
2189	18.29819	0.0124455	0.9223295	0.0402955	0.011483	1.04E-05
2190	18.67138	0.012507	0.9171665	0.040049	0.0114705	1.00E-05
2191	18.93157	0.0108705	0.817388	0.0351435	0.0090975	3.13E-05
2192	18.907965	0.013016	0.9363215	0.0409825	0.012187	5.84E-06
2193	18.84670333	0.012905	0.934015667	0.040833	0.012054	6.56E-06
2194	18.81514	0.01081	0.8431935	0.035663	0.0092785	3.13E-05
2195	18.777605	0.0097375	0.779707	0.0332325	0.00793	4.79E-05
2196	18.765785	0.011096	0.881607	0.037887	0.009847	2.55E-05
2197	18.695685	0.010651	0.8564065	0.0366625	0.009132	3.10E-05
2198	18.72352	0.0089135	0.671541	0.028584	0.0065795	5.15E-05
2199	18.697755	0.0098065	0.8079395	0.034272	0.0079705	4.33E-05
2200	18.604585	0.0100155	0.7422545	0.0314045	0.007449	4.24E-05
2201	18.585915	0.0107375	0.8416305	0.035919	0.009029	2.86E-05
2202	18.54867	0.011673	0.855476	0.0369285	0.009986	1.96E-05
2203	18.54856	0.011996	0.880872	0.0381035	0.0105675	1.57E-05
2204	18.5577	0.0106825	0.827194	0.0353045	0.008952	3.49E-05
2205	18.513575	0.009744	0.736725	0.0312195	0.007231	4.35E-05
2206	17.848055	0.012285	0.910336	0.039372	0.0111855	1.23E-05
2207	17.56453	0.0109735	0.866197	0.036741	0.0095365	2.85E-05
2208	18.28515	0.010871333	0.873263667	0.037411333	0.009651	3.03E-05
2209	17.88474	0.012272	0.9243435	0.039908	0.0113485	1.18E-05
2210	18.34557	0.0115265	0.886478	0.037905	0.0102755	2.40E-05
2211	18.32015	0.012628	0.922388	0.039853	0.011648	8.71E-06
2212	18.25796	0.012856	0.936585	0.040533	0.0120405	6.31E-06
2213	18.248705	0.012523	0.9296765	0.040136	0.0116435	9.37E-06
2214	18.17747	0.012146	0.920254	0.039611	0.01118	1.34E-05
2215	18.184315	0.0106245	0.835099	0.0354995	0.009017	3.79E-05
2216	18.008085	0.0102495	0.7910645	0.033282	0.0081445	3.98E-05
2217	17.841265	0.0124135	0.9143705	0.0392675	0.0113575	1.09E-05
2218	17.967035	0.011742	0.906536	0.0388175	0.010648	1.83E-05
2219	18.090215	0.0124395	0.927576	0.039882	0.011539	1.02E-05
2220	18.0559	0.011525	0.9059335	0.0386485	0.0104485	2.09E-05
2221	18.02162	0.012247	0.9053995	0.038739	0.011091	1.29E-05
2222	17.94635	0.012234	0.8997435	0.038508	0.0110195	1.36E-05
2223	17.962295	0.0112585	0.90074	0.0383165	0.0101415	2.34E-05
2224	17.914465	0.01206	0.916791	0.039239	0.011057	1.44E-05
2225	17.8599	0.011363	0.8570315	0.036339	0.009807	2.74E-05
2226	17.39497	0.0116625	0.89451	0.0379965	0.0104545	2.23E-05
2227	17.59689	0.0114635	0.869974	0.036915	0.009974	2.30E-05
2228	17.68784	0.0122525	0.918212	0.039306	0.0112515	1.27E-05
2229	17.74451	0.0124415	0.9261605	0.039634	0.0115235	1.04E-05
2230	17.748845	0.0125925	0.9306585	0.03984	0.01172	8.66E-06
2231	17.645055	0.0123985	0.9192335	0.03928	0.011397	1.13E-05
2232	17.6632	0.0116195	0.868627	0.0367135	0.010096	2.15E-05
2233	17.68784	0.012156	0.9028125	0.0384495	0.0109815	1.46E-05
2234	17.65852	0.011775	0.896989	0.0380025	0.0105705	1.94E-05
2235	17.618415	0.0123	0.9170715	0.039099	0.01128	1.23E-05
2236	17.519415	0.0111665	0.8601345	0.0361535	0.009613	3.21E-05
2237	17.55095	0.0120205	0.9001865	0.0382385	0.010827	1.60E-05
2238	17.438655	0.011685	0.877792	0.037188	0.0102575	2.13E-05
2239	17.119975	0.0123715	0.9269565	0.0394495	0.011468	1.09E-05
2240	17.26171	0.011932	0.897209	0.0379095	0.010708	1.77E-05
2241	17.450105	0.0120895	0.9072465	0.0385115	0.0109685	1.52E-05
2242	17.407605	0.011967	0.900585	0.0381485	0.0107935	1.69E-05
2243	17.15936	0.011796	0.8993615	0.038032	0.010612	1.91E-05
2244	17.282535	0.010207	0.826631	0.034356	0.0084365	4.59E-05
2245	17.334015	0.0123	0.9274895	0.039336	0.0114085	1.17E-05
2246	17.284995	0.0116475	0.879845	0.0371235	0.0102655	2.26E-05
2247	17.2717	0.010212	0.802123	0.0330255	0.0081935	4.93E-05
